ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
12/19/18, 08:05 AM, 2018-12-19 08:16 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.01,0.2,0.02,12.5, NA, 2018-12-19 01:16 PM
12/19/18, 07:00 AM, 2018-12-19 07:48 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.02,0.5,0.02,7.1, NA, 2018-12-19 12:48 PM
12/19/18, 07:00 AM, 2018-12-19 08:04 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.01,0.2,0.01,10, NA, 2018-12-19 01:04 PM
12/18/18, 07:00 AM, 2018-12-18 07:28 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.13,2,0.13,10, NA, 2018-12-18 12:28 PM
12/18/18, 07:00 AM, 2018-12-18 07:35 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,7.5, NA, 2018-12-18 12:35 PM
12/18/18, 07:45 AM, 2018-12-18 08:08 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.22,2.5,0.25,12.5, NA, 2018-12-18 01:08 PM
12/18/18, 07:30 AM, 2018-12-18 07:54 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.06,2.4,0.06,17, NA, 2018-12-18 12:54 PM
12/18/18, 07:00 AM, 2018-12-18 08:01 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.15,3.1,0.15,12, NA, 2018-12-18 01:01 PM
12/18/18, 08:00 AM, 2018-12-18 08:15 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.15,3.1, NA, NA, NA, 2018-12-18 01:15 PM
12/17/18, 07:00 AM, 2018-12-17 07:44 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444, T, T, T,9, NA, 2018-12-17 12:44 PM
12/17/18, 07:30 AM, 2018-12-17 07:56 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T, T, T,16, NA, 2018-12-17 12:56 PM
12/17/18, 08:00 AM, 2018-12-17 08:13 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,10,2.46, 2018-12-17 01:13 PM
12/17/18, 07:00 AM, 2018-12-17 07:31 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,8, NA, 2018-12-17 12:31 PM
12/17/18, 07:00 AM, 2018-12-17 07:57 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0,0,8, NA, 2018-12-17 12:57 PM
12/16/18, 07:00 AM, 2018-12-16 07:54 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0,0,8, NA, 2018-12-16 12:54 PM
12/16/18, 07:00 AM, 2018-12-16 09:01 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,8.5, NA, 2018-12-16 02:01 PM
12/16/18, 07:50 AM, 2018-12-16 07:57 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,10.5, NA, 2018-12-16 12:57 PM
12/16/18, 07:30 AM, 2018-12-16 07:46 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0,0,16, NA, 2018-12-16 12:45 PM
12/16/18, 07:00 AM, 2018-12-16 07:47 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0,0,9, NA, 2018-12-16 12:47 PM
12/15/18, 07:00 AM, 2018-12-15 07:46 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.1, T, NA,10, NA, 2018-12-15 12:46 PM
12/15/18, 07:30 AM, 2018-12-15 08:05 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.06,0.4, NA,17, NA, 2018-12-15 01:05 PM
12/15/18, 08:00 AM, 2018-12-15 08:12 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.23,0, NA,11, NA, 2018-12-15 01:12 PM
12/15/18, 07:00 AM, 2018-12-15 07:54 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.01,0.2,0.01,9.1, NA, 2018-12-15 12:54 PM
12/15/18, 07:00 AM, 2018-12-15 07:55 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.09,0,0,9, NA, 2018-12-15 12:55 PM
12/14/18, 07:00 AM, 2018-12-14 07:43 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0,0,11, NA, 2018-12-14 12:43 PM
12/14/18, 07:00 AM, 2018-12-14 08:00 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,9.5, NA, 2018-12-14 01:00 PM
12/14/18, 08:00 AM, 2018-12-14 08:20 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,12.5, NA, 2018-12-14 01:20 PM
12/14/18, 07:00 AM, 2018-12-14 07:16 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0,0,18, NA, 2018-12-14 12:15 PM
12/14/18, 07:00 AM, 2018-12-15 07:51 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0,0,11, NA, 2018-12-15 12:51 PM
12/13/18, 06:00 AM, 2018-12-13 06:06 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T, T, T,18.5, NA, 2018-12-13 11:05 AM
12/13/18, 07:00 AM, 2018-12-13 08:01 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0,0,11, NA, 2018-12-13 01:01 PM
12/13/18, 07:45 AM, 2018-12-13 07:57 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,13, NA, 2018-12-13 12:57 PM
12/13/18, 07:00 AM, 2018-12-13 06:55 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683, T, T, T,11, NA, 2018-12-13 11:55 AM
12/13/18, 07:00 AM, 2018-12-13 09:11 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,10, NA, 2018-12-13 02:11 PM
12/12/18, 07:00 AM, 2018-12-12 07:43 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.02,0.5,0.02,11, NA, 2018-12-12 12:43 PM
12/12/18, 07:00 AM, 2018-12-12 08:39 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.03,0.7,0.03,11, NA, 2018-12-12 01:39 PM
12/12/18, 08:00 AM, 2018-12-12 08:05 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.03,0.5,0.02,14, NA, 2018-12-12 01:05 PM
12/12/18, 07:00 AM, 2018-12-12 07:20 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.02,0.5,0.02,11, NA, 2018-12-12 12:20 PM
12/12/18, 07:00 AM, 2018-12-12 07:36 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.05,1.5, NA, NA, NA, 2018-12-12 12:36 PM
12/12/18, 07:30 AM, 2018-12-12 07:42 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.01,0.4,0.01,18.5, NA, 2018-12-12 12:42 PM
12/11/18, 07:00 AM, 2018-12-11 07:13 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0,0,12.5, NA, 2018-12-11 12:13 PM
12/11/18, 07:30 AM, 2018-12-11 07:32 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T, T, T,19.5, NA, 2018-12-11 12:32 PM
12/11/18, 07:35 AM, 2018-12-11 07:35 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,15, NA, 2018-12-11 12:35 PM
12/11/18, 07:00 AM, 2018-12-11 06:45 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0,0,11, NA, 2018-12-11 11:45 AM
12/11/18, 07:00 AM, 2018-12-11 07:43 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,11, NA, 2018-12-11 12:43 PM
12/10/18, 07:00 AM, 2018-12-10 07:45 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,11.5, NA, 2018-12-10 12:45 PM
12/10/18, 07:00 AM, 2018-12-10 08:18 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.03,1.3,0.03,12, NA, 2018-12-10 01:18 PM
12/10/18, 06:45 AM, 2018-12-10 06:47 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.05,1,0.06,16, NA, 2018-12-10 11:47 AM
12/10/18, 07:30 AM, 2018-12-10 07:58 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.04,1.8,0.04,20.5, NA, 2018-12-10 12:58 PM
12/10/18, 07:00 AM, 2018-12-10 08:20 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.04,1.6,0.04,13, NA, 2018-12-10 01:20 PM
12/9/18, 07:00 AM, 2018-12-09 07:11 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.03,1.4,0.03,19, NA, 2018-12-09 12:11 PM
12/9/18, 07:00 AM, 2018-12-09 07:56 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.03,1.3,0.03,12.5, NA, 2018-12-09 12:56 PM
12/9/18, 08:00 AM, 2018-12-09 08:58 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.05,2.1, NA, NA, NA, 2018-12-09 01:58 PM
12/9/18, 07:40 AM, 2018-12-09 07:54 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.04,2.5,0.05,16, NA, 2018-12-09 12:54 PM
12/9/18, 07:00 AM, 2018-12-09 08:13 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.04,2,0.04,12.3, NA, 2018-12-09 01:13 PM
12/9/18, 07:00 AM, 2018-12-09 09:06 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.02,1.1,0.02,11, NA, 2018-12-09 02:06 PM
12/8/18, 07:00 AM, 2018-12-08 07:51 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,12.1, NA, 2018-12-08 12:51 PM
12/8/18, 07:00 AM, 2018-12-08 08:53 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683, T, T, T,10, NA, 2018-12-08 01:53 PM
12/8/18, 07:50 AM, 2018-12-08 08:05 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.01,0.3,0.02,15, NA, 2018-12-08 01:05 PM
12/8/18, 07:00 AM, 2018-12-08 07:10 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T,0.2, T,19, NA, 2018-12-08 12:10 PM
12/8/18, 07:00 AM, 2018-12-08 07:54 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.01,0.2,0.01,13, NA, 2018-12-08 12:54 PM
12/7/18, 07:00 AM, 2018-12-07 07:34 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.03,0.5, NA, NA, NA, 2018-12-07 12:34 PM
12/7/18, 07:30 AM, 2018-12-07 07:42 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.15,2.8,0.15,19, NA, 2018-12-07 12:42 PM
12/7/18, 07:00 AM, 2018-12-07 08:03 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.16,2.6,0.16,13.5, NA, 2018-12-07 01:03 PM
12/7/18, 07:30 AM, 2018-12-07 07:39 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.18,3.5,0.05,15.5, NA, 2018-12-07 12:39 PM
12/7/18, 07:00 AM, 2018-12-07 06:23 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.1,2.2,0.1,11, NA, 2018-12-07 11:23 AM
12/7/18, 07:00 AM, 2018-12-07 07:09 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.06,2.1,0.06, NA, NA, 2018-12-07 12:09 PM
12/6/18, 07:00 AM, 2018-12-06 07:21 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.07,2.2,0.07,15.2, NA, 2018-12-06 12:21 PM
12/6/18, 07:00 AM, 2018-12-06 07:18 PM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.03,0.4,0.03,9, NA, 2018-12-07 12:18 AM
12/6/18, 07:40 AM, 2018-12-06 07:54 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.05,1.5,0.05,12.5, NA, 2018-12-06 12:54 PM
12/6/18, 07:30 AM, 2018-12-06 08:01 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.01,0.8,0.01,17, NA, 2018-12-06 01:00 PM
12/6/18, 07:00 AM, 2018-12-06 08:23 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.03,0.5,0.03,11, NA, 2018-12-06 01:23 PM
12/6/18, 08:00 AM, 2018-12-06 08:55 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.08,2.8, NA, NA, NA, 2018-12-06 01:55 PM
12/5/18, 07:00 AM, 2018-12-05 08:27 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.04,1,0.04,11.5, NA, 2018-12-05 01:27 PM
12/5/18, 07:30 AM, 2018-12-05 08:02 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.02,1,0.02,16.5, NA, 2018-12-05 01:02 PM
12/5/18, 07:30 AM, 2018-12-05 07:37 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.01,0.5,0.02,11, NA, 2018-12-05 12:37 PM
12/5/18, 07:00 AM, 2018-12-05 06:54 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683, T, T, T,9, NA, 2018-12-05 11:54 AM
12/5/18, 07:00 AM, 2018-12-05 07:38 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478, T, T, T,14, NA, 2018-12-05 12:38 PM
12/4/18, 07:00 AM, 2018-12-04 06:32 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.23,1.1,0.06,8, NA, 2018-12-04 11:32 AM
12/4/18, 07:10 AM, 2018-12-04 07:25 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.53,1.5,0.07,12, NA, 2018-12-04 12:25 PM
12/4/18, 05:30 AM, 2018-12-04 05:40 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.21,0.9,0.04,17, NA, 2018-12-04 10:40 AM
12/4/18, 08:00 AM, 2018-12-04 07:57 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.22,1, NA, NA, NA, 2018-12-04 12:57 PM
12/4/18, 07:00 AM, 2018-12-04 08:15 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.19,0.7, NA,11, NA, 2018-12-04 01:15 PM
12/3/18, 06:00 AM, 2018-12-03 06:01 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.55, NA, NA, NA, NA, 2018-12-03 11:01 AM
12/3/18, 07:00 AM, 2018-12-03 07:19 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.38,0, NA,11.5, NA, 2018-12-03 12:19 PM
12/3/18, 07:30 AM, 2018-12-03 08:35 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.49,0,0,17, NA, 2018-12-03 01:35 PM
12/3/18, 07:30 AM, 2018-12-03 07:40 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.21, NA, NA,13,2.59, 2018-12-03 12:40 PM
12/3/18, 07:00 AM, 2018-12-03 06:35 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.4,0,0,9, NA, 2018-12-03 11:35 AM
12/2/18, 07:00 AM, 2018-12-02 07:29 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.08,0.3,0.04,14, NA, 2018-12-02 12:29 PM
12/2/18, 07:00 AM, 2018-12-02 07:52 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.11,1.3,0.11,16, NA, 2018-12-02 12:52 PM
12/2/18, 07:45 AM, 2018-12-02 08:00 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.15,0.5,0.19,16, NA, 2018-12-02 01:00 PM
12/2/18, 06:30 AM, 2018-12-02 06:54 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.12,1.3,0.11,21, NA, 2018-12-02 11:53 AM
12/2/18, 08:00 AM, 2018-12-02 08:21 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.28,0.7, NA,13.5, NA, 2018-12-02 01:21 PM
12/1/18, 07:00 AM, 2018-12-02 08:24 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444, T, T, T,14.5, NA, 2018-12-02 01:24 PM
12/1/18, 07:30 AM, 2018-12-01 07:46 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T, T, T,21, NA, 2018-12-01 12:45 PM
12/1/18, 07:45 AM, 2018-12-01 07:52 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,18, NA, 2018-12-01 12:52 PM
12/1/18, 07:00 AM, 2018-12-01 07:58 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,15.5, NA, 2018-12-01 12:58 PM
12/1/18, 07:00 AM, 2018-12-01 08:53 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683, T, T, T,14, NA, 2018-12-01 01:53 PM
11/30/18, 07:00 AM, 2018-11-30 07:41 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,16.5, NA, 2018-11-30 12:41 PM
11/30/18, 07:00 AM, 2018-11-30 08:17 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.01,0.2,0.01,18, NA, 2018-11-30 01:17 PM
11/30/18, 07:15 AM, 2018-11-30 07:33 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,19.5, NA, 2018-11-30 12:33 PM
11/30/18, 07:00 AM, 2018-11-30 07:57 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.02,0.1,0.02,15.5, NA, 2018-11-30 12:57 PM
11/30/18, 07:30 AM, 2018-11-30 08:15 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T,0.1, T,22.5, NA, 2018-11-30 01:15 PM
11/29/18, 07:00 AM, 2018-11-29 07:20 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.11,1.8, NA, NA, NA, 2018-11-29 12:20 PM
11/29/18, 07:30 AM, 2018-11-29 07:31 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.33,4.6,0.33,23.5, NA, 2018-11-29 12:31 PM
11/29/18, 07:00 AM, 2018-11-29 08:37 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.34,3.7,0.34,17, NA, 2018-11-29 01:37 PM
11/29/18, 07:00 AM, 2018-11-29 07:18 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.21,2,0.21,21, NA, 2018-11-29 12:18 PM
11/29/18, 07:00 AM, 2018-11-29 07:32 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.24,3,0.24,19, NA, 2018-11-29 12:32 PM
11/29/18, 07:00 AM, 2018-11-29 08:13 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.22,2.5,0.23,17.5, NA, 2018-11-29 01:13 PM
11/28/18, 07:00 AM, 2018-11-28 07:34 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.56,8.1,0.56,16, NA, 2018-11-28 12:34 PM
11/28/18, 07:00 AM, 2018-11-28 07:41 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.72,10.9,0.72,17, NA, 2018-11-28 12:41 PM
11/28/18, 07:30 AM, 2018-11-28 07:53 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.63,10,0.87,23.5, NA, 2018-11-28 12:53 PM
11/28/18, 07:00 AM, 2018-11-28 07:17 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.87,12.3,0.87,22, NA, 2018-11-28 12:17 PM
11/28/18, 07:00 AM, 2018-11-28 07:35 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.77,9.4,0.77,16, NA, 2018-11-28 12:35 PM
11/28/18, 08:00 AM, 2018-11-28 08:26 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.66,11.5, NA, NA, NA, 2018-11-28 01:26 PM
11/27/18, 07:00 AM, 2018-11-27 07:06 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.3,3.1,0.3,8.5, NA, 2018-11-27 12:06 PM
11/27/18, 07:00 AM, 2018-11-27 07:15 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.23,3.1, NA, NA, NA, 2018-11-27 12:15 PM
11/27/18, 07:00 AM, 2018-11-27 07:16 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.63,5.4,0.63,14, NA, 2018-11-27 12:16 PM
11/27/18, 08:00 AM, 2018-11-27 08:13 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.62,6.5,0.49,14.5, NA, 2018-11-27 01:13 PM
11/27/18, 07:00 AM, 2018-11-27 06:58 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.23,2.4,0.23,7, NA, 2018-11-27 11:58 AM
11/27/18, 07:00 AM, 2018-11-27 07:53 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.26,4.1,0.26,4.1, NA, 2018-11-27 12:53 PM
11/26/18, 07:00 AM, 2018-11-26 06:28 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.24,0,0,7, NA, 2018-11-26 11:28 AM
11/26/18, 07:00 AM, 2018-11-26 10:34 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.26,0,0,7, NA, 2018-11-26 03:34 PM
11/26/18, 10:00 AM, 2018-11-26 10:03 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.26, NA, NA,10, NA, 2018-11-26 03:03 PM
11/26/18, 07:00 AM, 2018-11-26 07:10 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.28,0,0,6.5, NA, 2018-11-26 12:10 PM
11/26/18, 07:30 AM, 2018-11-26 08:01 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.33,0,0,8.5, NA, 2018-11-26 01:01 PM
11/26/18, 08:00 AM, 2018-11-26 08:29 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.22, NA, NA, NA, NA, 2018-11-26 01:29 PM
11/25/18, 06:30 AM, 2018-11-25 06:39 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T,0,0,11.5, NA, 2018-11-25 11:39 AM
11/25/18, 07:00 AM, 2018-11-25 07:03 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.04,0,0,8, NA, 2018-11-25 12:03 PM
11/25/18, 07:50 AM, 2018-11-25 07:57 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.04,0, NA,12.5, NA, 2018-11-25 12:57 PM
11/25/18, 07:00 AM, 2018-11-25 06:23 PM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.05,0,0,9.5, NA, 2018-11-25 11:23 PM
11/25/18, 07:00 AM, 2018-11-25 06:56 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.01,0,0,9, NA, 2018-11-25 11:56 AM
11/24/18, 07:00 AM, 2018-11-25 06:57 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0,0,10, NA, 2018-11-25 11:57 AM
11/24/18, 07:00 AM, 2018-11-24 08:06 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,15, NA, 2018-11-24 01:06 PM
11/24/18, 07:45 AM, 2018-11-24 07:47 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0,0, NA,13.5, NA, 2018-11-24 12:47 PM
11/24/18, 07:00 AM, 2018-11-24 08:16 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0,0, NA,10, NA, 2018-11-24 01:16 PM
11/24/18, 07:30 AM, 2018-11-24 09:21 PM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0,0,0,12.5, NA, 2018-11-25 02:21 AM
11/23/18, 07:00 AM, 2018-11-23 08:04 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.02,0.1,0.02,10, NA, 2018-11-23 01:04 PM
11/23/18, 07:00 AM, 2018-11-23 10:56 PM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28, T,0.1, T,13, NA, 2018-11-24 03:56 AM
11/23/18, 08:00 AM, 2018-11-23 08:22 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.02,0.2,0.02,15.5, NA, 2018-11-23 01:22 PM
11/23/18, 07:00 AM, 2018-11-25 06:58 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0,0,0,11, NA, 2018-11-25 11:58 AM
11/23/18, 07:00 AM, 2018-11-23 07:08 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0,0,0,16.1, NA, 2018-11-23 12:08 PM
11/22/18, 07:00 AM, 2018-11-22 07:37 AM, VT-OL-5, Derby Center 1.8 NW,44.972,-72.1478,0.19,4,0.19,17.5, NA, 2018-11-22 12:37 PM
11/22/18, 07:00 AM, 2018-11-25 07:00 AM, VT-OL-2, Barton 3.0 ENE,44.75863,-72.11683,0.28,4,0.28,12, NA, 2018-11-25 12:00 PM
11/22/18, 07:15 AM, 2018-11-22 07:44 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.36,6.5,0.44,17.5, NA, 2018-11-22 12:44 PM
11/22/18, 07:00 AM, 2018-11-22 07:03 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.2,4.6,0.2,14, NA, 2018-11-22 12:03 PM
11/22/18, 07:45 AM, 2018-11-22 07:46 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.4,8.5, NA, NA, NA, 2018-11-22 12:46 PM
11/22/18, 07:00 AM, 2018-11-22 08:19 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.21,3.1,0.21,11.5, NA, 2018-11-22 01:19 PM
11/21/18, 07:00 AM, 2018-11-21 06:57 AM, VT-OL-6, Morgan 6.7 SE,44.855333,-71.906667,0.18,2.5, NA, NA, NA, 2018-11-21 11:57 AM
11/21/18, 07:00 AM, 2018-11-21 07:06 AM, VT-OL-9, Greensboro 2.1 NNW,44.60527778,-72.30944444,0.16,1.7,0.16,9.5, NA, 2018-11-21 12:06 PM
11/21/18, 07:30 AM, 2018-11-21 07:52 AM, VT-OL-12, Greensboro 3.9 NNE,44.631,-72.28,0.16,2.1,0.16,12, NA, 2018-11-21 12:52 PM
11/21/18, 07:00 AM, 2018-11-21 07:07 AM, VT-OL-1, Westfield 0.7 WNW,44.8916,-72.4435,0.15,1.5,0.15,13.5, NA, 2018-11-21 12:07 PM
