ObservationDate,ObservationTime,EntryDateTime,StationNumber,StationName,Latitude,Longitude,TotalPrecipAmt,NewSnowDepth,NewSnowSWE,TotalSnowDepth,TotalSnowSWE,DateTimeStamp
4/27/18, 06:45 AM, 2018-04-27 06:50 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.31, NA, NA, NA, NA, 2018-04-27 10:50 AM
4/26/18, 07:00 AM, 2018-04-26 07:03 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.91, NA, NA, NA, NA, 2018-04-26 11:03 AM
4/25/18, 07:00 AM, 2018-04-25 07:06 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.02, NA, NA, NA, NA, 2018-04-25 11:06 AM
4/24/18, 07:00 AM, 2018-04-24 06:53 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-24 10:53 AM
4/23/18, 07:00 AM, 2018-04-23 06:52 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-23 10:52 AM
4/22/18, 07:00 AM, 2018-04-22 07:20 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-22 11:20 AM
4/21/18, 07:00 AM, 2018-04-21 06:55 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-21 10:55 AM
4/20/18, 07:00 AM, 2018-04-20 07:07 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, T, T, T, T, 2018-04-20 11:07 AM
4/19/18, 07:00 AM, 2018-04-19 07:13 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01, NA, NA, NA, NA, 2018-04-19 11:13 AM
4/18/18, 07:00 AM, 2018-04-18 07:00 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.1, NA, NA, NA, NA, 2018-04-18 11:00 AM
4/17/18, 07:00 AM, 2018-04-17 07:11 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.44, NA, NA,0,0, 2018-04-17 11:11 AM
4/16/18, 07:00 AM, 2018-04-16 07:17 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.23, NA, NA, T, NA, 2018-04-16 11:17 AM
4/15/18, 07:00 AM, 2018-04-15 07:08 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.12,0.8,0.12,0.8,0.12, 2018-04-15 11:08 AM
4/14/18, 07:00 AM, 2018-04-14 07:08 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.33, NA, NA, NA, NA, 2018-04-14 11:08 AM
4/13/18, 07:00 AM, 2018-04-13 07:05 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.38, NA, NA, NA, NA, 2018-04-13 11:05 AM
4/11/18, 07:00 AM, 2018-04-11 07:07 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-11 11:07 AM
4/10/18, 07:00 AM, 2018-04-10 07:25 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-10 11:25 AM
4/9/18, 07:00 AM, 2018-04-09 07:19 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, NA, NA, NA, NA, 2018-04-09 11:19 AM
4/8/18, 07:00 AM, 2018-04-08 07:19 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-08 11:19 AM
4/7/18, 07:00 AM, 2018-04-07 07:39 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.12,1.4,0.12, NA, NA, 2018-04-07 11:39 AM
4/6/18, 07:00 AM, 2018-04-06 07:12 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-06 11:12 AM
4/5/18, 07:00 AM, 2018-04-05 07:46 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.18, NA, NA, NA, NA, 2018-04-05 11:46 AM
4/4/18, 07:00 AM, 2018-04-04 07:25 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.42, NA, NA, NA, NA, 2018-04-04 11:25 AM
4/3/18, 07:00 AM, 2018-04-03 06:59 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-03 10:59 AM
4/2/18, 07:00 AM, 2018-04-02 07:22 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-04-02 11:22 AM
4/1/18, 07:00 AM, 2018-04-01 07:17 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.02, NA, NA, NA, NA, 2018-04-01 11:17 AM
3/31/18, 07:00 AM, 2018-03-31 07:01 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-31 11:01 AM
3/30/18, 07:00 AM, 2018-03-30 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.59, NA, NA, NA, NA, 2018-03-30 11:04 AM
3/29/18, 07:00 AM, 2018-03-29 07:20 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-29 11:20 AM
3/28/18, 07:00 AM, 2018-03-28 07:18 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.03, NA, NA, NA, NA, 2018-03-28 11:18 AM
3/27/18, 07:00 AM, 2018-03-27 07:06 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-27 11:06 AM
3/23/18, 07:00 AM, 2018-03-23 07:20 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-23 11:20 AM
3/22/18, 07:00 AM, 2018-03-22 07:08 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-22 11:08 AM
3/21/18, 07:00 AM, 2018-03-21 07:10 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-21 11:10 AM
3/20/18, 07:00 AM, 2018-03-20 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-20 11:04 AM
3/19/18, 07:00 AM, 2018-03-19 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-19 11:04 AM
3/18/18, 07:00 AM, 2018-03-18 07:13 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-18 11:13 AM
3/17/18, 07:00 AM, 2018-03-17 07:26 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-17 11:26 AM
3/16/18, 07:00 AM, 2018-03-16 07:03 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-16 11:03 AM
3/15/18, 07:00 AM, 2018-03-15 07:06 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.59,5.9,0.59, NA, NA, 2018-03-15 11:06 AM
3/14/18, 07:00 AM, 2018-03-14 07:34 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.4,5.8,0.4, NA, NA, 2018-03-14 11:34 AM
3/13/18, 07:00 AM, 2018-03-13 07:16 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.02, T,0.02, NA, NA, 2018-03-13 11:16 AM
3/12/18, 07:00 AM, 2018-03-12 07:13 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-12 11:13 AM
3/11/18, 07:00 AM, 2018-03-11 07:42 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.05,1,0.05, NA, NA, 2018-03-11 11:42 AM
3/10/18, 07:00 AM, 2018-03-10 07:14 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, T, T, NA, NA, 2018-03-10 12:14 PM
3/9/18, 07:00 AM, 2018-03-09 07:18 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.26,2.5,0.26, NA, NA, 2018-03-09 12:19 PM
3/8/18, 07:00 AM, 2018-03-08 07:05 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.13,1.9,0.13, NA, NA, 2018-03-08 12:05 PM
3/7/18, 07:00 AM, 2018-03-07 07:18 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-07 12:18 PM
3/6/18, 07:00 AM, 2018-03-06 07:34 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-06 12:34 PM
3/5/18, 07:00 AM, 2018-03-05 07:16 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.04,0.6,0.04, NA, NA, 2018-03-05 12:16 PM
3/4/18, 07:00 AM, 2018-03-04 07:06 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-04 12:06 PM
3/3/18, 07:00 AM, 2018-03-03 07:19 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.07,0.3,0.07, NA, NA, 2018-03-03 12:19 PM
3/2/18, 07:00 AM, 2018-03-02 07:06 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-03-02 12:06 PM
3/1/18, 07:00 AM, 2018-03-01 07:17 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, NA, NA, NA, NA, 2018-03-01 12:17 PM
2/28/18, 07:00 AM, 2018-02-28 06:56 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-28 11:56 AM
2/27/18, 07:00 AM, 2018-02-27 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-27 12:04 PM
2/26/18, 07:00 AM, 2018-02-26 07:25 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.12, NA, NA, NA, NA, 2018-02-26 12:25 PM
2/25/18, 07:00 AM, 2018-02-25 07:15 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-25 12:15 PM
2/24/18, 07:00 AM, 2018-02-24 07:10 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.04, NA, NA, NA, NA, 2018-02-24 12:10 PM
2/23/18, 07:00 AM, 2018-02-23 07:50 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-23 12:50 PM
2/22/18, 07:00 AM, 2018-02-22 06:55 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-22 11:55 AM
2/21/18, 07:00 AM, 2018-02-21 07:19 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.45, NA, NA, NA, NA, 2018-02-21 12:19 PM
2/20/18, 07:00 AM, 2018-02-20 07:02 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.08, NA, NA, NA, NA, 2018-02-20 12:02 PM
2/19/18, 07:00 AM, 2018-02-19 07:34 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-19 12:34 PM
2/18/18, 07:00 AM, 2018-02-18 07:08 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.06,1.2,0.06, NA, NA, 2018-02-18 12:08 PM
2/17/18, 07:00 AM, 2018-02-17 07:27 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.14,2,0.14, NA, NA, 2018-02-17 12:27 PM
2/16/18, 07:00 AM, 2018-02-16 06:49 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, NA, NA, NA, NA, 2018-02-16 11:49 AM
2/15/18, 07:00 AM, 2018-02-15 07:11 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-15 12:11 PM
2/14/18, 07:00 AM, 2018-02-14 07:41 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-14 12:41 PM
2/13/18, 07:00 AM, 2018-02-13 07:07 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-13 12:07 PM
2/12/18, 07:00 AM, 2018-02-12 07:00 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.07, NA, NA, NA, NA, 2018-02-12 12:00 PM
2/11/18, 07:00 AM, 2018-02-11 07:02 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.3,3.7,0.3, NA, NA, 2018-02-11 12:02 PM
2/10/18, 07:00 AM, 2018-02-10 07:15 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.06,1.7,0.06, NA, NA, 2018-02-10 12:15 PM
2/9/18, 07:00 AM, 2018-02-09 07:08 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-09 12:08 PM
2/8/18, 07:00 AM, 2018-02-08 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.52,10.9,0.52, NA, NA, 2018-02-08 12:04 PM
2/7/18, 07:00 AM, 2018-02-07 07:20 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.02,0.7,0.02, NA, NA, 2018-02-07 12:20 PM
2/6/18, 07:00 AM, 2018-02-06 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-06 12:04 PM
2/5/18, 07:00 AM, 2018-02-05 07:32 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.12,1.8,0.12, NA, NA, 2018-02-05 12:32 PM
2/4/18, 07:00 AM, 2018-02-04 07:01 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-04 12:01 PM
2/3/18, 07:00 AM, 2018-02-03 07:34 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-02-03 12:34 PM
1/31/18, 07:00 AM, 2018-01-31 06:52 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-31 11:52 AM
1/30/18, 07:00 AM, 2018-01-30 07:05 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-30 12:05 PM
1/29/18, 07:00 AM, 2018-01-29 06:56 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-29 11:56 AM
1/28/18, 07:00 AM, 2018-01-28 06:57 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-28 11:57 AM
1/26/18, 07:00 AM, 2018-01-26 07:50 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-26 12:49 PM
1/25/18, 07:00 AM, 2018-01-25 07:01 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-25 12:01 PM
1/24/18, 07:00 AM, 2018-01-24 07:27 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.36, NA, NA, NA, NA, 2018-01-24 12:26 PM
1/23/18, 07:00 AM, 2018-01-23 07:12 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.19,0.3,0.19, NA, NA, 2018-01-23 12:12 PM
1/22/18, 07:00 AM, 2018-01-22 08:02 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01, T,0.01, NA, NA, 2018-01-22 01:01 PM
1/21/18, 07:00 AM, 2018-01-21 06:44 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-21 11:44 AM
1/20/18, 07:00 AM, 2018-01-20 07:28 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-20 12:25 PM
1/19/18, 07:00 AM, 2018-01-19 07:23 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01,0.1,0.01, NA, NA, 2018-01-19 12:20 PM
1/17/18, 07:00 AM, 2018-01-17 07:12 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.03,0.6,0.03, NA, NA, 2018-01-17 12:11 PM
1/16/18, 07:00 AM, 2018-01-16 07:03 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.04,0.4,0.04, NA, NA, 2018-01-16 12:02 PM
1/15/18, 07:00 AM, 2018-01-15 07:17 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-15 12:17 PM
1/14/18, 07:00 AM, 2018-01-14 07:24 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.28,2.5,0.28, NA, NA, 2018-01-14 12:24 PM
1/13/18, 06:30 AM, 2018-01-13 07:01 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,1.22,3.5, NA, NA, NA, 2018-01-13 12:01 PM
1/12/18, 07:00 AM, 2018-01-12 07:03 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.04, NA, NA, NA, NA, 2018-01-12 12:03 PM
1/11/18, 07:00 AM, 2018-01-11 07:26 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.04, NA, NA, NA, NA, 2018-01-11 12:26 PM
1/10/18, 07:00 AM, 2018-01-10 07:43 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-10 12:43 PM
1/9/18, 07:00 AM, 2018-01-09 07:09 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.09,1.7,0.09, NA, NA, 2018-01-09 12:09 PM
1/8/18, 07:00 AM, 2018-01-08 06:56 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.04,0.8,0.04, NA, NA, 2018-01-08 11:56 AM
1/7/18, 07:00 AM, 2018-01-07 07:15 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, T, T, NA, NA, 2018-01-07 12:15 PM
1/6/18, 07:00 AM, 2018-01-06 08:16 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.02,0.5,0.02, NA, NA, 2018-01-06 01:16 PM
1/5/18, 07:00 AM, 2018-01-05 07:53 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.11,3.5,0.11, NA, NA, 2018-01-05 12:53 PM
1/4/18, 07:00 AM, 2018-01-04 07:43 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-04 12:43 PM
1/3/18, 07:00 AM, 2018-01-03 07:10 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.02,0.5,0.02, NA, NA, 2018-01-03 12:10 PM
1/2/18, 07:00 AM, 2018-01-02 06:59 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-02 11:59 AM
1/1/18, 07:00 AM, 2018-01-01 06:58 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2018-01-01 11:58 AM
12/31/17, 07:00 AM, 2017-12-31 07:53 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01,0.1,0.01, NA, NA, 2017-12-31 12:53 PM
12/30/17, 07:00 AM, 2017-12-30 07:51 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.05,0.3,0.05, NA, NA, 2017-12-30 12:51 PM
12/29/17, 07:00 AM, 2017-12-29 07:23 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-29 12:23 PM
12/27/17, 07:00 AM, 2017-12-27 07:11 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-27 12:11 PM
12/26/17, 07:00 AM, 2017-12-26 07:28 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01, T,0.01,9, NA, 2017-12-26 12:28 PM
12/25/17, 07:00 AM, 2017-12-25 07:33 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T,1, T, NA, NA, 2017-12-25 12:33 PM
12/24/17, 07:00 AM, 2017-12-24 07:11 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.64,2, NA, NA, NA, 2017-12-24 12:11 PM
12/23/17, 07:00 AM, 2017-12-23 08:34 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.22,5,0.22, NA, NA, 2017-12-23 01:34 PM
12/22/17, 07:00 AM, 2017-12-22 06:53 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-22 11:53 AM
12/21/17, 07:00 AM, 2017-12-21 07:45 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, T, NA, NA, NA, 2017-12-21 12:45 PM
12/20/17, 07:00 AM, 2017-12-20 08:15 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.11,0, NA, NA, NA, 2017-12-20 01:15 PM
12/19/17, 07:00 AM, 2017-12-19 07:53 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.25,3,0.25, NA, NA, 2017-12-19 12:53 PM
12/18/17, 07:00 AM, 2017-12-18 07:11 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-18 12:11 PM
12/17/17, 07:00 AM, 2017-12-17 07:00 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01,0.2,0.01, NA, NA, 2017-12-17 12:00 PM
12/16/17, 07:00 AM, 2017-12-16 07:33 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01,0.5,0.01, NA, NA, 2017-12-16 12:33 PM
12/15/17, 07:00 AM, 2017-12-15 07:14 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-15 12:14 PM
12/14/17, 07:00 AM, 2017-12-14 07:16 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, T, NA, NA, NA, 2017-12-14 12:16 PM
12/13/17, 07:00 AM, 2017-12-13 07:20 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.26,3.5,0.26, NA, NA, 2017-12-13 12:20 PM
12/12/17, 07:00 AM, 2017-12-12 07:12 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.03,0.6,0.03, NA, NA, 2017-12-12 12:12 PM
12/11/17, 07:00 AM, 2017-12-11 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.02,0.2,0.02, NA, NA, 2017-12-11 12:04 PM
12/10/17, 07:00 AM, 2017-12-10 07:16 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01, T,0.01, T,0.01, 2017-12-10 12:16 PM
12/9/17, 07:00 AM, 2017-12-09 07:02 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-09 12:02 PM
12/8/17, 07:00 AM, 2017-12-08 07:25 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, T, NA, T, NA, 2017-12-08 12:25 PM
12/7/17, 07:00 AM, 2017-12-07 06:40 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-07 11:40 AM
12/6/17, 07:00 AM, 2017-12-06 07:17 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.42, NA, NA,0, NA, 2017-12-06 12:17 PM
12/5/17, 07:00 AM, 2017-12-05 07:50 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-05 12:50 PM
12/4/17, 07:00 AM, 2017-12-04 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-04 12:04 PM
12/3/17, 07:00 AM, 2017-12-03 07:28 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-03 12:28 PM
12/2/17, 07:00 AM, 2017-12-02 07:48 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-12-02 12:48 PM
12/1/17, 07:00 AM, 2017-12-01 07:05 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.05, NA, NA,0, NA, 2017-12-01 12:05 PM
11/30/17, 07:00 AM, 2017-11-30 07:03 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T,0,0,0,0, 2017-11-30 12:03 PM
11/29/17, 07:00 AM, 2017-11-29 07:19 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-11-29 12:19 PM
11/28/17, 07:00 AM, 2017-11-28 07:05 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T, T, NA,1, NA, 2017-11-28 12:05 PM
11/27/17, 07:00 AM, 2017-11-27 07:30 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.07,1.3,0.07,1.3,0.07, 2017-11-27 12:30 PM
11/26/17, 07:00 AM, 2017-11-26 07:04 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.26, T, NA, T, NA, 2017-11-26 12:04 PM
11/25/17, 07:00 AM, 2017-11-25 07:56 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-11-25 12:56 PM
11/24/17, 07:00 AM, 2017-11-24 08:11 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-11-24 01:11 PM
11/23/17, 07:00 AM, 2017-11-23 08:08 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.11, T, NA, T, NA, 2017-11-23 01:08 PM
11/22/17, 07:00 AM, 2017-11-22 07:07 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-11-22 12:07 PM
11/21/17, 07:00 AM, 2017-11-21 07:06 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455, T,0.3, T, T, T, 2017-11-21 12:06 PM
11/20/17, 07:00 AM, 2017-11-20 07:10 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.18, T, NA, T, NA, 2017-11-20 12:10 PM
11/19/17, 07:00 AM, 2017-11-19 07:12 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.36,0, NA,0, NA, 2017-11-19 12:12 PM
11/18/17, 07:00 AM, 2017-11-18 06:59 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0,0, NA, NA, NA, 2017-11-18 11:59 AM
11/17/17, 07:00 AM, 2017-11-17 07:18 AM, VT-FR-19, Swanton 0.5 NNE,44.925904,-73.121455,0.01, T, NA, T, NA, 2017-11-17 12:18 PM
